Video;Frame_number;Kermit;Pigs;Audio_Pigs;Cook;Audio_Cook;StatlerWaldorf;Audio_StatlerWaldorf;Audio_MissPiggy
211;72;0;0;0;0;0;0;0;0
211;73;0;0;0;0;0;0;0;0
211;74;0;0;0;0;0;0;0;0
211;75;0;0;0;0;0;0;0;0
211;76;0;0;0;0;0;0;0;0
211;77;0;0;0;0;0;0;0;0
211;78;0;0;0;0;0;0;0;0
211;79;0;0;0;0;0;0;0;0
211;80;0;0;0;0;0;0;0;0
211;81;0;0;0;0;0;0;0;0
211;82;0;0;0;0;0;0;0;0
211;83;0;0;0;0;0;0;0;0
211;84;0;0;0;0;0;0;0;0
211;85;0;0;0;0;0;0;0;0
211;86;0;0;0;0;0;0;0;0
211;87;0;0;0;0;0;0;0;0
211;88;0;0;0;0;0;0;0;0
211;89;0;0;0;0;0;0;0;0
211;90;0;0;0;0;0;0;0;0
211;91;0;0;0;0;0;0;0;0
211;92;0;0;0;0;0;0;0;0
211;93;0;0;0;0;0;0;0;0
211;94;0;0;0;0;0;0;0;0
211;95;0;0;0;0;0;0;0;0
211;96;0;0;0;0;0;0;0;0
211;97;0;0;0;0;0;0;0;0
211;98;0;0;0;0;0;0;0;0
211;99;0;0;0;0;0;0;0;0
211;100;0;0;0;0;0;0;0;0
211;101;0;0;0;0;0;0;0;0
211;102;0;0;0;0;0;0;0;0
211;103;0;0;0;0;0;0;0;0
211;104;0;0;0;0;0;0;0;0
211;105;0;0;0;0;0;0;0;0
211;106;0;0;0;0;0;0;0;0
211;107;0;0;0;0;0;0;0;0
211;108;0;0;0;0;0;0;0;0
211;109;0;0;0;0;0;0;0;0
211;110;0;0;0;0;0;0;0;0
211;111;0;0;0;0;0;0;0;0
211;112;0;0;0;0;0;0;0;0
211;113;0;0;0;0;0;0;0;0
211;114;0;0;0;0;0;0;0;0
211;115;0;0;0;0;0;0;0;0
211;116;0;0;0;0;0;0;0;0
211;117;0;0;0;0;0;0;0;0
211;118;0;0;0;0;0;0;0;0
211;119;0;0;0;0;0;0;0;0
211;120;0;0;0;0;0;0;0;0
211;121;0;0;0;0;0;0;0;0
211;122;0;0;0;0;0;0;0;0
211;123;0;0;0;0;0;0;0;0
211;124;0;0;0;0;0;0;0;0
211;125;0;0;0;0;0;0;0;0
211;126;0;0;0;0;0;0;0;0
211;127;0;0;0;0;0;0;0;0
211;128;0;0;0;0;0;0;0;0
211;129;0;0;0;0;0;0;0;0
211;130;0;0;0;0;0;0;0;0
211;131;0;0;0;0;0;0;0;0
211;132;0;0;0;0;0;0;0;0
211;133;0;0;0;0;0;0;0;0
211;134;0;0;0;0;0;0;0;0
211;135;0;0;0;0;0;0;0;0
211;136;0;0;0;0;0;0;0;0
211;137;0;0;0;0;0;0;0;0
211;138;0;0;0;0;0;0;0;0
211;139;0;0;0;0;0;0;0;0
211;140;0;0;0;0;0;0;0;0
211;141;0;0;0;0;0;0;0;0
211;142;0;0;0;0;0;0;0;0
211;143;0;0;0;0;0;0;0;0
211;144;0;0;0;0;0;0;0;0
211;145;0;0;0;0;0;0;0;0
211;146;0;0;0;0;0;0;0;0
211;147;0;0;0;0;0;0;0;0
211;148;0;0;0;0;0;0;0;0
211;149;0;0;0;0;0;0;0;0
211;150;0;0;0;0;0;0;0;0
211;151;0;0;0;0;0;0;0;0
211;152;0;0;0;0;0;0;0;0
211;153;0;0;0;0;0;0;0;0
211;154;0;0;0;0;0;0;0;0
211;155;0;0;0;0;0;0;0;0
211;156;0;0;0;0;0;0;0;0
211;157;0;0;0;0;0;0;0;0
211;158;0;0;0;0;0;0;0;0
211;159;0;0;0;0;0;0;0;0
211;160;0;0;0;0;0;0;0;0
211;161;0;0;0;0;0;0;0;0
211;162;0;0;0;0;0;0;0;0
211;163;0;0;0;0;0;0;0;0
211;164;0;0;0;0;0;0;0;0
211;165;0;0;0;0;0;0;0;0
211;166;0;0;0;0;0;0;0;0
211;167;0;0;0;0;0;0;0;0
211;168;0;0;0;0;0;0;0;0
211;169;0;0;0;0;0;0;0;0
211;170;0;0;0;0;0;0;0;0
211;171;0;0;0;0;0;0;0;0
211;172;0;0;0;0;0;0;0;0
211;173;0;0;0;0;0;0;0;0
211;174;0;0;0;0;0;0;0;0
211;175;0;0;0;0;0;0;0;0
211;176;0;0;0;0;0;0;0;0
211;177;0;0;0;0;0;0;0;0
211;178;0;0;0;0;0;0;0;0
211;179;0;0;0;0;0;0;0;0
211;180;0;0;0;0;0;0;0;0
211;181;0;0;0;0;0;0;0;0
211;182;0;0;0;0;0;0;0;0
211;183;0;0;0;0;0;0;0;0
211;184;0;0;0;0;0;0;0;0
211;185;0;0;0;0;0;0;0;0
211;186;0;0;0;0;0;0;0;0
211;187;0;0;0;0;0;0;0;0
211;188;0;0;0;0;0;0;0;0
211;189;0;0;0;0;0;0;0;0
211;190;0;0;0;0;0;0;0;0
211;191;0;0;0;0;0;0;0;0
211;192;0;0;0;0;0;0;0;0
211;193;0;0;0;0;0;0;0;0
211;194;0;0;0;0;0;0;0;0
211;195;0;0;0;0;0;0;0;0
211;196;0;0;0;0;0;0;0;0
211;197;0;0;0;0;0;0;0;0
211;198;0;0;0;0;0;0;0;0
211;199;0;0;0;0;0;0;0;0
211;200;0;0;0;0;0;0;0;0
211;201;0;0;0;0;0;0;0;0
211;202;0;0;0;0;0;0;0;0
211;203;0;0;0;0;0;0;0;0
211;204;0;0;0;0;0;0;0;0
211;205;0;0;0;0;0;0;0;0
211;206;0;0;0;0;0;0;0;0
211;207;0;0;0;0;0;0;0;0
211;208;0;0;0;0;0;0;0;0
211;209;0;0;0;0;0;0;0;0
211;210;0;0;0;0;0;0;0;0
211;211;0;0;0;0;0;0;0;0
211;212;0;0;0;0;0;0;0;0
211;213;0;0;0;0;0;0;0;0
211;214;0;0;0;0;0;0;0;0
211;215;0;0;0;0;0;0;0;0
211;216;0;0;0;0;0;0;0;0
211;217;0;0;0;0;0;0;0;0
211;218;0;0;0;0;0;0;0;0
211;219;0;0;0;0;0;0;0;0
211;220;0;0;0;0;0;0;0;0
211;221;0;0;0;0;0;0;0;0
211;222;0;0;0;0;0;0;0;0
211;223;0;0;0;0;0;0;0;0
211;224;0;0;0;0;0;0;0;0
211;225;0;0;0;0;0;0;0;0
211;226;0;0;0;0;0;0;0;0
211;227;0;0;0;0;0;0;0;0
211;228;0;0;0;0;0;0;0;0
211;229;0;0;0;0;0;0;0;0
211;230;0;0;0;0;0;0;0;0
211;231;0;0;0;0;0;0;0;0
211;232;0;0;0;0;0;0;0;0
211;233;0;0;0;0;0;0;0;0
211;234;0;0;0;0;0;0;0;0
211;235;0;0;0;0;0;0;0;0
211;236;0;0;0;0;0;0;0;0
211;237;0;0;0;0;0;0;0;0
211;238;0;0;0;0;0;0;0;0
211;239;0;0;0;0;0;0;0;0
211;240;0;0;0;0;0;0;0;0
211;241;0;0;0;0;0;0;0;0
211;242;0;0;0;0;0;0;0;0
211;243;0;0;0;0;0;0;0;0
211;244;0;0;0;0;0;0;0;0
211;245;0;0;0;0;0;0;0;0
211;246;0;0;0;0;0;0;0;0
211;247;0;0;0;0;0;0;0;0
211;248;0;0;0;0;0;0;0;0
211;249;0;0;0;0;0;0;0;0
211;250;0;0;0;0;0;0;0;0
211;251;0;0;0;0;0;0;0;0
211;252;0;0;0;0;0;0;0;0
211;253;0;0;0;0;0;0;0;0
211;254;0;0;0;0;0;0;0;0
211;255;0;0;0;0;0;0;0;0
211;256;0;0;0;0;0;0;0;0
211;257;0;0;0;0;0;0;0;0
211;258;0;0;0;0;0;0;0;0
211;259;0;0;0;0;0;0;0;0
211;260;0;0;0;0;0;0;0;0
211;261;0;0;0;0;0;0;0;0
211;262;0;0;0;0;0;0;0;0
211;263;0;0;0;0;0;0;0;0
211;264;0;0;0;0;0;0;0;0
211;265;0;0;0;0;0;0;0;0
211;266;0;0;0;0;0;0;0;0
211;267;0;0;0;0;0;0;0;0
211;268;0;0;0;0;0;0;0;0
211;269;0;0;0;0;0;0;0;0
211;270;0;0;0;0;0;0;0;0
211;271;0;0;0;0;0;0;0;0
211;272;0;0;0;0;0;0;0;0
211;273;0;0;0;0;0;0;0;0
211;274;0;0;0;0;0;0;0;0
211;275;0;0;0;0;0;0;0;0
211;276;0;0;0;0;0;0;0;0
211;277;0;0;0;0;0;0;0;0
211;278;0;0;0;0;0;0;0;0
211;279;0;0;0;0;0;0;0;0
211;280;0;0;0;0;0;0;0;0
211;281;0;0;0;0;0;0;0;0
211;282;0;0;0;0;0;0;0;0
211;283;0;0;0;0;0;0;0;0
211;284;0;0;0;0;0;0;0;0
211;285;0;0;0;0;0;0;0;0
211;286;0;0;0;0;0;0;0;0
211;287;0;0;0;0;0;0;0;0
211;288;0;0;0;0;0;0;0;0
211;289;0;0;0;0;0;0;0;0
211;290;0;0;0;0;0;0;0;0
211;291;0;0;0;0;0;0;0;0
211;292;0;0;0;0;0;0;0;0
211;293;0;0;0;0;0;0;0;0
211;294;0;0;0;0;0;0;0;0
211;295;0;0;0;0;0;0;0;0
211;296;0;0;0;0;0;0;0;0
211;297;0;0;0;0;0;0;0;0
211;298;0;0;0;0;0;0;0;0
211;299;0;0;0;0;0;0;0;0
211;300;0;0;0;0;0;0;0;0
211;301;0;0;0;0;0;0;0;0
211;302;0;0;0;0;0;0;0;0
211;303;0;0;0;0;0;0;0;0
211;304;0;0;0;0;0;0;0;0
211;305;0;0;0;0;0;0;0;0
211;306;0;0;0;0;0;0;0;0
211;307;0;0;0;0;0;0;0;0
211;308;0;0;0;0;0;0;0;0
211;309;0;0;0;0;0;0;0;0
211;310;0;0;0;0;0;0;0;0
211;311;0;0;0;0;0;0;0;0
211;312;0;0;0;0;0;0;0;0
211;313;0;0;0;0;0;0;0;0
211;314;0;0;0;0;0;0;0;0
211;315;0;0;0;0;0;0;0;0
211;316;0;0;0;0;0;0;0;0
211;317;0;0;0;0;0;0;0;0
211;318;0;0;0;0;0;0;0;0
211;319;0;0;0;0;0;0;0;0
211;320;0;0;0;0;0;0;0;0
211;321;0;0;0;0;0;0;0;0
211;322;0;0;0;0;0;0;0;0
211;323;0;0;0;0;0;0;0;0
211;324;0;0;0;0;0;0;0;0
211;325;0;0;0;0;0;0;0;0
211;326;0;0;0;0;0;0;0;0
211;327;0;0;0;0;0;0;0;0
211;328;0;0;0;0;0;0;0;0
211;329;0;0;0;0;0;0;0;0
211;330;0;0;0;0;0;0;0;0
211;331;0;0;0;0;0;0;0;0
211;332;0;0;0;0;0;0;0;0
211;333;0;0;0;0;0;0;0;0
211;334;0;0;0;0;0;0;0;0
211;335;0;0;0;0;0;0;0;0
211;336;0;0;0;0;0;0;0;0
211;337;0;0;0;0;0;0;0;0
211;338;0;0;0;0;0;0;0;0
211;339;0;0;0;0;0;0;0;0
211;340;0;0;0;0;0;0;0;0
211;341;0;0;0;0;0;0;0;0
211;342;0;0;0;0;0;0;0;0
211;343;0;0;0;0;0;0;0;0
211;344;0;0;0;0;0;0;0;0
211;345;0;0;0;0;0;0;0;0
211;346;0;0;0;0;0;0;0;0
211;347;0;0;0;0;0;0;0;0
211;348;0;0;0;0;0;0;0;0
211;349;0;0;0;0;0;0;0;0
211;350;0;0;0;0;0;0;0;0
211;351;0;0;0;0;0;0;0;0
211;352;0;0;0;0;0;0;0;0
211;353;0;0;0;0;0;0;0;0
211;354;0;0;0;0;0;0;0;0
211;355;0;0;0;0;0;0;0;0
211;356;0;0;0;0;0;0;0;0
211;357;0;0;0;0;0;0;0;0
211;358;0;0;0;0;0;0;0;0
211;359;0;0;0;0;0;0;0;0
211;360;0;0;0;0;0;0;0;0
211;361;0;0;0;0;0;0;0;0
211;362;0;0;0;0;0;0;0;0
211;363;0;0;0;0;0;0;0;0
211;364;0;0;0;0;0;0;0;0
211;365;0;0;0;0;0;0;0;0
211;366;0;0;0;0;0;0;0;0
211;367;0;0;0;0;0;0;0;0
211;368;0;0;0;0;0;0;0;0
211;369;0;0;0;0;0;0;0;0
211;370;0;0;0;0;0;0;0;0
211;371;0;0;0;0;0;0;0;0
211;372;0;0;0;0;0;0;0;0
211;373;0;0;0;0;0;0;0;0
211;374;0;0;0;0;0;0;0;0
211;375;0;0;0;0;0;0;0;0
211;376;0;0;0;0;0;0;0;0
211;377;0;0;0;0;0;0;0;0
211;378;0;0;0;0;0;0;0;0
211;379;0;0;0;0;0;0;0;0
211;380;0;0;0;0;0;0;0;0
211;381;0;0;0;0;0;0;0;0
211;382;0;0;0;0;0;0;0;0
211;383;0;0;0;0;0;0;0;0
211;384;0;0;0;0;0;0;0;0
211;385;0;0;0;0;0;0;0;0
211;386;0;0;0;0;0;0;0;0
211;387;0;0;0;0;0;0;0;0
211;388;0;0;0;0;0;0;0;0
211;389;0;0;0;0;0;0;0;0
211;390;0;0;0;0;0;0;0;0
211;391;0;0;0;0;0;0;0;0
211;392;0;0;0;0;0;0;0;0
211;393;0;0;0;0;0;0;0;0
211;394;0;0;0;0;0;0;0;0
211;395;0;0;0;0;0;0;0;0
211;396;0;0;0;0;0;0;0;0
211;397;0;0;0;0;0;0;0;0
211;398;0;0;0;0;0;0;0;0
211;399;0;0;0;0;0;0;0;0
211;400;0;0;0;0;0;0;0;0
211;401;0;0;0;0;0;0;0;0
211;402;0;0;0;0;0;0;0;0
211;403;0;0;0;0;0;0;0;0
211;404;0;0;0;0;0;0;0;0
211;405;0;0;0;0;0;0;0;0
211;406;0;0;0;0;0;0;0;0
211;407;0;0;0;0;0;0;0;0
211;408;0;0;0;0;0;0;0;0
211;409;0;0;0;0;0;0;0;0
211;410;0;0;0;0;0;0;0;0
211;411;0;0;0;0;0;0;0;0
211;412;0;0;0;0;0;0;0;0
211;413;0;0;0;0;0;0;0;0
211;414;0;0;0;0;0;0;0;0
211;415;0;0;0;0;0;0;0;0
211;416;0;0;0;0;0;0;0;0
211;417;0;0;0;0;0;0;0;0
211;418;0;0;0;0;0;0;0;0
211;419;0;0;0;0;0;0;0;0
211;420;0;0;0;0;0;0;0;0
211;421;0;0;0;0;0;0;0;0
211;422;0;0;0;0;0;0;0;0
211;423;0;0;0;0;0;0;0;0
211;424;0;0;0;0;0;0;0;0
211;425;0;0;0;0;0;0;0;0
211;426;0;0;0;0;0;0;0;0
211;427;0;0;0;0;0;0;0;0
211;428;0;0;0;0;0;0;0;0
211;429;0;0;0;0;0;0;0;0
211;430;0;0;0;0;0;0;0;0
211;431;0;0;0;0;0;0;0;0
211;432;0;0;0;0;0;0;0;0
211;433;0;0;0;0;0;0;0;0
211;434;0;0;0;0;0;0;0;0
211;435;0;0;0;0;0;0;0;0
211;436;0;0;0;0;0;0;0;0
211;437;0;0;0;0;0;0;0;0
211;438;0;0;0;0;0;0;0;0
211;439;0;0;0;0;0;0;0;0
211;440;0;0;0;0;0;0;0;0
211;441;0;0;0;0;0;0;0;0
211;442;0;0;0;0;0;0;0;0
211;443;0;0;0;0;0;0;0;0
211;444;0;0;0;0;0;0;0;0
211;445;0;0;0;0;0;0;0;0
211;446;0;0;0;0;0;0;0;0
211;447;0;0;0;0;0;0;0;0
211;448;0;0;0;0;0;0;0;0
211;449;0;0;0;0;0;0;0;0
211;450;0;0;0;0;0;0;0;0
211;451;0;0;0;0;0;0;0;0
211;452;0;0;0;0;0;0;0;0
211;453;0;0;0;0;0;0;0;0
211;454;0;0;0;0;0;0;0;0
211;455;0;0;0;0;0;0;0;0
211;456;0;0;0;0;0;0;0;0
211;457;0;0;0;0;0;0;0;0
211;458;0;0;0;0;0;0;0;0
211;459;0;0;0;0;0;0;0;0
211;460;0;0;0;0;0;0;0;0
211;461;0;0;0;0;0;0;0;0
211;462;0;0;0;0;0;0;0;0
211;463;0;0;0;0;0;0;0;0
211;464;0;0;0;0;0;0;0;0
211;465;0;0;0;0;0;0;0;0
211;466;0;0;0;0;0;0;0;0
211;467;0;0;0;0;0;0;0;0
211;468;0;0;0;0;0;0;0;0
211;469;0;0;0;0;0;0;0;0
211;470;0;0;0;0;0;0;0;0
211;471;0;0;0;0;0;0;0;0
211;472;0;0;0;0;0;0;0;0
211;473;0;0;0;0;0;0;0;0
211;474;0;0;0;0;0;0;0;0
211;475;0;0;0;0;0;0;0;0
211;476;0;0;0;0;0;0;0;0
211;477;0;0;0;0;0;0;0;0
211;478;0;0;0;0;0;0;0;0
211;479;0;0;0;0;0;0;0;0
211;480;0;0;0;0;0;0;0;0
211;481;0;0;0;0;0;0;0;0
211;482;0;0;0;0;0;0;0;0
211;483;0;0;0;0;0;0;0;0
211;484;0;0;0;0;0;0;0;0
211;485;0;0;0;0;0;0;0;0
211;486;0;0;0;0;0;0;0;0
211;487;0;0;0;0;0;0;0;0
211;488;0;0;0;0;0;0;0;0
211;489;0;0;0;0;0;0;0;0
211;490;0;0;0;0;0;0;0;0
211;491;0;0;0;0;0;0;0;0
211;492;0;0;0;0;0;0;0;0
211;493;0;0;0;0;0;0;0;0
211;494;0;0;0;0;0;0;0;0
211;495;0;0;0;0;0;0;0;0
211;496;0;0;0;0;0;0;0;0
211;497;0;0;0;0;0;0;0;0
211;498;0;0;0;0;0;0;0;0
211;499;0;0;0;0;0;0;0;0
211;500;0;0;0;0;0;0;0;0
211;501;0;0;0;0;0;0;0;0
211;502;0;0;0;0;0;0;0;0
211;503;0;0;0;0;0;0;0;0
211;504;0;0;0;0;0;0;0;0
211;505;0;0;0;0;0;0;0;0
211;506;0;0;0;0;0;0;0;0
211;507;0;0;0;0;0;0;0;0
211;508;0;0;0;0;0;0;0;0
211;509;0;0;0;0;0;0;0;0
211;510;0;0;0;0;0;0;0;0
211;511;0;0;0;0;0;0;0;0
211;512;0;0;0;0;0;0;0;0
211;513;0;0;0;0;0;0;0;0
211;514;0;0;0;0;0;0;0;0
211;515;0;0;0;0;0;0;0;0
211;516;0;0;0;0;0;0;0;0
211;517;0;0;0;0;0;0;0;0
211;518;0;0;0;0;0;0;0;0
211;519;0;0;0;0;0;0;0;0
211;520;0;0;0;0;0;0;0;0
211;521;0;0;0;0;0;0;0;0
211;522;0;0;0;0;0;0;0;0
211;523;0;0;0;0;0;0;0;0
211;524;0;0;0;0;0;0;0;0
211;525;0;0;0;0;0;0;0;0
211;526;0;0;0;0;0;0;0;0
211;527;0;0;0;0;0;0;0;0
211;528;0;0;0;0;0;0;0;0
211;529;0;0;0;0;0;0;0;0
211;530;0;0;0;0;0;0;0;0
211;531;0;0;0;0;0;0;0;0
211;532;0;0;0;0;0;0;0;0
211;533;0;0;0;0;0;0;0;0
211;534;0;0;0;0;0;0;0;0
211;535;0;0;0;0;0;0;0;0
211;536;0;0;0;0;0;0;0;0
211;537;0;0;0;0;0;0;0;0
211;538;0;0;0;0;0;0;0;0
211;539;0;0;0;0;0;0;0;0
211;540;0;0;0;0;0;0;0;0
211;541;0;0;0;0;0;0;0;0
211;542;0;0;0;0;0;0;0;0
211;543;0;0;0;0;0;0;0;0
211;544;0;0;0;0;0;0;0;0
211;545;0;0;0;0;0;0;0;0
211;546;0;0;0;0;0;0;0;0
211;547;0;0;0;0;0;0;0;0
211;548;0;0;0;0;0;0;0;0
211;549;0;0;0;0;0;0;0;0
211;550;0;0;0;0;0;0;0;0
211;551;0;0;0;0;0;0;0;0
211;552;0;0;0;0;0;0;0;0
211;553;0;0;0;0;0;0;0;0
211;554;0;0;0;0;0;0;0;0
211;555;0;0;0;0;0;0;0;0
211;556;0;0;0;0;0;0;0;0
211;557;0;0;0;0;0;0;0;0
211;558;0;0;0;0;0;0;0;0
211;559;0;0;0;0;0;0;0;0
211;560;0;0;0;0;0;0;0;0
211;561;0;0;0;0;0;0;0;0
211;562;0;0;0;0;0;0;0;0
211;563;0;0;0;0;0;0;0;0
211;564;0;0;0;0;0;0;0;0
211;565;0;0;0;0;0;0;0;0
211;566;0;0;0;0;0;0;0;0
211;567;0;0;0;0;0;0;0;0
211;568;0;0;0;0;0;0;0;0
211;569;0;0;0;0;0;0;0;0
211;570;0;0;0;0;0;0;0;0
211;571;0;0;0;0;0;0;0;0
211;572;0;0;0;0;0;0;0;0
211;573;0;0;0;0;0;0;0;0
211;574;0;0;0;0;0;0;0;0
211;575;0;0;0;0;0;0;0;0
211;576;0;0;0;0;0;0;0;0
211;577;0;0;0;0;0;0;0;0
211;578;0;0;0;0;0;0;0;0
211;579;0;0;0;0;0;0;0;0
211;580;0;0;0;0;0;0;0;0
211;581;0;0;0;0;0;0;0;0
211;582;0;0;0;0;0;0;0;0
211;583;0;0;0;0;0;0;0;0
211;584;0;0;0;0;0;0;0;0
211;585;0;0;0;0;0;0;0;0
211;586;0;0;0;0;0;0;0;0
211;587;0;0;0;0;0;0;0;0
211;588;0;0;0;0;0;0;0;0
211;589;0;0;0;0;0;0;0;0
211;590;0;0;0;0;0;0;0;0
211;591;0;0;0;0;0;0;0;0
211;592;0;0;0;0;0;0;0;0
211;593;0;0;0;0;0;0;0;0
211;594;0;0;0;0;0;0;0;0
211;595;0;0;0;0;0;0;0;0
211;596;0;0;0;0;0;0;0;0
211;597;0;0;0;0;0;0;0;0
211;598;0;0;0;0;0;0;0;0
211;599;0;0;0;0;0;0;0;0
211;600;0;0;0;0;0;0;0;0
211;601;0;0;0;0;0;0;0;0
211;602;0;0;0;0;0;0;0;0
211;603;0;0;0;0;0;0;0;0
211;604;0;0;0;0;0;0;0;0
211;605;0;0;0;0;0;0;0;0
211;606;0;0;0;0;0;0;0;0
211;607;0;0;0;0;0;0;0;0
211;608;0;0;0;0;0;0;0;0
211;609;0;0;0;0;0;0;0;0
211;610;0;0;0;0;0;0;0;0
211;611;0;0;0;0;0;0;0;0
211;612;0;0;0;0;0;0;0;0
211;613;0;0;0;0;0;0;0;0
211;614;0;0;0;0;0;0;0;0
211;615;0;0;0;0;0;0;0;0
211;616;0;0;0;0;0;0;0;0
211;617;0;0;0;0;0;0;0;0
211;618;0;0;0;0;0;0;0;0
211;619;0;0;0;0;0;0;0;0
211;620;0;0;0;0;0;0;0;0
211;621;0;0;0;0;0;0;0;0
211;622;0;0;0;0;0;0;0;0
211;623;0;0;0;0;0;0;0;0
211;624;0;0;0;0;0;0;0;0
211;625;0;0;0;0;0;0;0;0
211;626;0;0;0;0;0;0;0;0
211;627;0;0;0;0;0;0;0;0
211;628;0;0;0;0;0;0;0;0
211;629;0;0;0;0;0;0;0;0
211;630;0;0;0;0;0;0;0;0
211;631;0;0;0;0;0;0;0;0
211;632;0;0;0;0;0;0;0;0
211;633;0;0;0;0;0;0;0;0
211;634;0;0;0;0;0;0;0;0
211;635;0;0;0;0;0;0;0;0
211;636;0;0;0;0;0;0;0;0
211;637;0;0;0;0;0;0;0;0
211;638;0;0;0;0;0;0;0;0
211;639;0;0;0;0;0;0;0;0
211;640;0;0;0;0;0;0;0;0
211;641;0;0;0;0;0;0;0;0
211;642;0;0;0;0;0;0;0;0
211;643;0;0;0;0;0;0;0;0
211;644;0;0;0;0;0;0;0;0
211;645;0;0;0;0;0;0;0;0
211;646;0;0;0;0;0;0;0;0
211;647;0;0;0;0;0;0;0;0
211;648;0;0;0;0;0;0;0;0
211;649;0;0;0;0;0;0;0;0
211;650;0;0;0;0;0;0;0;0
211;651;0;0;0;0;0;0;0;0
211;652;0;0;0;0;0;0;0;0
211;653;0;0;0;0;0;0;0;0
211;654;0;0;0;0;0;0;0;0
211;655;0;0;0;0;0;0;0;0
211;656;0;0;0;0;0;0;0;0
211;657;0;0;0;0;0;0;0;0
211;658;0;0;0;0;0;0;0;0
211;659;0;0;0;0;0;0;0;0
211;660;0;0;0;0;0;0;0;0
211;661;0;0;0;0;0;0;0;0
211;662;0;0;0;0;0;0;0;0
211;663;0;0;0;0;0;0;0;0
211;664;0;0;0;0;0;0;0;0
211;665;0;0;0;0;0;0;0;0
211;666;0;0;0;0;0;0;0;0
211;667;0;0;0;0;0;0;0;0
211;668;0;0;0;0;0;0;0;0
211;669;0;0;0;0;0;0;0;0
211;670;0;0;0;0;0;0;0;0
211;671;0;0;0;0;0;0;0;0
211;672;0;0;0;0;0;0;0;0
211;673;0;0;0;0;0;0;0;0
211;674;0;0;0;0;0;0;0;0
211;675;0;0;0;0;0;0;0;0
211;676;0;0;0;0;0;0;0;0
211;677;0;0;0;0;0;0;0;0
211;678;0;0;0;0;0;0;0;0
211;679;0;0;0;0;0;0;0;0
211;680;0;0;0;0;0;0;0;0
211;681;0;0;0;0;0;0;0;0
211;682;0;0;0;0;0;0;0;0
211;683;0;0;0;0;0;0;0;0
211;684;0;0;0;0;0;0;0;0
211;685;0;0;0;0;0;0;0;0
211;686;0;0;0;0;0;0;0;0
211;687;0;0;0;0;0;0;0;0
211;688;0;0;0;0;0;0;0;0
211;689;0;0;0;0;0;0;0;0
211;690;0;0;0;0;0;0;0;0
211;691;0;0;0;0;0;0;0;0
